year,event,session,rcm_index,source_time_utc,category,message,status,flag,scope,sector,driver_number,lap,scope_key,state_group,transition,state_after_scope,source_url,source_sha256
2020,Italian Grand Prix,Race,52,2020-09-06T14:26:02+00:00,Other,CAR 26 (KVY) TIME 2:02.677 DELETED - TRACK LIMITS AT TURN 11,,,,,,29,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,53,2020-09-06T14:26:17+00:00,Other,CAR 18 (STR) TIME 2:24.316 DELETED - TRACK LIMITS AT TURN 4,,,,,,29,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,54,2020-09-06T14:27:01+00:00,Drs,DRS ENABLED,ENABLED,,,,,30,GLOBAL,DRS,ACTIVATE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,55,2020-09-06T14:27:05+00:00,Other,CAR 26 (KVY) TIME 1:26.469 DELETED - TRACK LIMITS AT TURN 11,,,,,,30,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,56,2020-09-06T14:27:42+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO FURTHER ACTION ,,,,,,30,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,57,2020-09-06T14:29:03+00:00,Other,CAR 26 (KVY) TIME 1:25.480 DELETED - TRACK LIMITS AT TURN 11,,,,,,31,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,58,2020-09-06T14:31:51+00:00,CarEvent,CAR 63 (RUS) MISSED THE APEX OF TURN 2,,,,,63,33,DRIVER:63,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,59,2020-09-06T14:32:37+00:00,Other,CAR 7 (RAI) TIME 1:24.926 DELETED - TRACK LIMITS AT TURN 11,,,,,,34,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,60,2020-09-06T14:34:04+00:00,Other,CAR 7 (RAI) TIME 1:26.295 DELETED - TRACK LIMITS AT TURN 11,,,,,,35,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,61,2020-09-06T14:34:51+00:00,CarEvent,CAR 8 (GRO) MISSED THE APEX OF TURN 2,,,,,8,35,DRIVER:8,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,62,2020-09-06T14:41:28+00:00,Other,CAR 23 (ALB) TIME 1:24.888 DELETED - TRACK LIMITS AT TURN 11,,,,,,40,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,63,2020-09-06T14:41:47+00:00,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 2,,,,,23,40,DRIVER:23,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,64,2020-09-06T14:42:46+00:00,Other,CAR 23 (ALB) TIME 1:26.464 DELETED - TRACK LIMITS AT TURN 11,,,,,,41,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,65,2020-09-06T14:45:38+00:00,Other,CAR 7 (RAI) TIME 1:25.312 DELETED - TRACK LIMITS AT TURN 11,,,,,,43,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,66,2020-09-06T14:46:55+00:00,Other,CAR 7 (RAI) TIME 1:27.247 DELETED - TRACK LIMITS AT TURN 11,,,,,,44,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,67,2020-09-06T14:47:30+00:00,Other,CAR 63 (RUS) TIME 1:25.492 DELETED - TRACK LIMITS AT TURN 11,,,,,,44,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,68,2020-09-06T14:49:00+00:00,Other,CAR 63 (RUS) TIME 1:25.360 DELETED - TRACK LIMITS AT TURN 11,,,,,,45,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,69,2020-09-06T14:57:32+00:00,Other,CAR 23 (ALB) MISSED THE 1ST CHICANE,,,,,,51,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Italian Grand Prix,Race,70,2020-09-06T15:00:34+00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,53,GLOBAL,RED_FLAG,ACTIVATE,RED_FLAG,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Italian%20Grand%20Prix/Race/rcm.json,49fa56a3045b7715ac55838e6d601dd4572d62c29364547ed471f423930508ac
2020,Portuguese Grand Prix,Race,0,2020-10-25T12:55:02+00:00,Other,RISK OF RAIN FOR F1 RACE IS 40%,,,,,,1,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,1,2020-10-25T13:07:05+00:00,Drs,DRS DISABLED,DISABLED,,,,,1,GLOBAL,DRS,CLEAR,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,2,2020-10-25T13:13:11+00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,GLOBAL,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,3,2020-10-25T13:13:37+00:00,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1,SECTOR:5.0,YELLOW,ACTIVATE,YELLOW,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,4,2020-10-25T13:13:45+00:00,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1,SECTOR:5.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,5,2020-10-25T13:16:17+00:00,Drs,DRS ENABLED,ENABLED,,,,,3,GLOBAL,DRS,ACTIVATE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,6,2020-10-25T13:16:29+00:00,Other,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) NOTED,,,,,,3,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,7,2020-10-25T13:16:51+00:00,Other,CAR 23 (ALB) TIME 1:31.533 DELETED - TRACK LIMITS AT TURN 1,,,,,,3,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,8,2020-10-25T13:17:05+00:00,Other,CAR 18 (STR) TIME 1:29.459 DELETED - TRACK LIMITS AT TURN 1,,,,,,3,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,9,2020-10-25T13:17:14+00:00,Other,CAR 31 (OCO) TIME 1:29.961 DELETED - TRACK LIMITS AT TURN 1,,,,,,3,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,10,2020-10-25T13:21:03+00:00,Other,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,6,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,11,2020-10-25T13:23:30+00:00,Other,CAR 18 (STR) TIME 1:23.860 DELETED - TRACK LIMITS AT TURN 1,,,,,,8,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,12,2020-10-25T13:25:23+00:00,Other,CAR 18 (STR) TIME 1:23.860 DELETED - TRACK LIMITS AT TURN 4,,,,,,9,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,13,2020-10-25T13:25:48+00:00,Other,BLACK AND WHITE FLAG FOR CAR 18 (STR),,,,,,9,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,14,2020-10-25T13:26:51+00:00,Other,CAR 33 (VER) TIME 1:24.232 DELETED - TRACK LIMITS AT TURN 4,,,,,,10,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,15,2020-10-25T13:29:03+00:00,Other,CAR 10 (GAS) TIME 1:22.551 DELETED - TRACK LIMITS AT TURN 1,,,,,,12,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,16,2020-10-25T13:30:24+00:00,Other,CAR 20 (MAG) TIME 1:24.188 DELETED - TRACK LIMITS AT TURN 4,,,,,,13,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,17,2020-10-25T13:32:09+00:00,Other,CAR 8 (GRO) TIME 1:24.391 DELETED - TRACK LIMITS AT TURN 1,,,,,,14,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,18,2020-10-25T13:34:52+00:00,Other,CAR 10 (GAS) TIME 1:23.016 DELETED - TRACK LIMITS AT TURN 1,,,,,,16,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,19,2020-10-25T13:37:25+00:00,Other,CAR 63 (RUS) TIME 1:23.904 DELETED - TRACK LIMITS AT TURN 1,,,,,,18,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,20,2020-10-25T13:37:45+00:00,CarEvent,CAR 18 (STR) SPUN AND CONTINUED AT TURN 1,,,,,18,18,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,21,2020-10-25T13:37:47+00:00,Other,CAR 6 (LAT) TIME 1:23.896 DELETED - TRACK LIMITS AT TURN 4,,,,,,18,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,22,2020-10-25T13:38:41+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) NOTED,,,,,,19,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,23,2020-10-25T13:39:15+00:00,Other,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,19,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,24,2020-10-25T13:41:01+00:00,Other,CAR 77 (BOT) TIME 1:22.596 DELETED - TRACK LIMITS AT TURN 4,,,,,,21,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,25,2020-10-25T13:41:04+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:41:03,,BLUE,Driver,,18,21,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,26,2020-10-25T13:41:27+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:41:26,,BLUE,Driver,,18,21,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,27,2020-10-25T13:41:52+00:00,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 19,,,,,,21,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,28,2020-10-25T13:41:55+00:00,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,21,SECTOR:19.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,29,2020-10-25T13:45:07+00:00,Other,5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,,,,,,24,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,30,2020-10-25T13:47:27+00:00,Other,CAR 8 (GRO) TIME 1:23.430 DELETED - TRACK LIMITS AT TURN 4,,,,,,25,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,31,2020-10-25T13:48:54+00:00,Other,CAR 20 (MAG) TIME 1:23.614 DELETED - TRACK LIMITS AT TURN 4,,,,,,26,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,32,2020-10-25T13:49:23+00:00,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 13:49:23,,BLUE,Driver,,26,27,DRIVER:26,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,33,2020-10-25T13:50:01+00:00,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,27,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,34,2020-10-25T13:50:29+00:00,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,28,SECTOR:16.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,35,2020-10-25T13:50:36+00:00,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:50:36,,BLUE,Driver,,8,28,DRIVER:8,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,36,2020-10-25T13:51:23+00:00,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,28,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,37,2020-10-25T13:51:23+00:00,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,28,SECTOR:16.0,YELLOW,CLEAR_ALL,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,38,2020-10-25T13:51:28+00:00,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 13:51:27,,BLUE,Driver,,4,28,DRIVER:4,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,39,2020-10-25T13:52:09+00:00,Other,CAR 18 (STR) TIME 1:23.935 DELETED - TRACK LIMITS AT TURN 1,,,,,,29,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,40,2020-10-25T13:53:01+00:00,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 13:53:00,,BLUE,Driver,,5,29,DRIVER:5,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
2020,Portuguese Grand Prix,Race,41,2020-10-25T13:53:27+00:00,Other,CAR 8 (GRO) TIME 1:23.814 DELETED - TRACK LIMITS AT TURN 4,,,,,,30,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2020/264ae1db8f1381540fb839c89f7b249ae2d8957d/Portuguese%20Grand%20Prix/Race/rcm.json,fd322b29bfdfab37e40bc1bbf4e43fe052c3d920ba9ad7e6f41b7f19a4e70bbb
